#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-02-14T21:37:20 [V7.296]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	version=7.296	
#INFO	-ref=VIZ63ebff0677e60	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:J/A+A/635/A45&tab:{J/A+A/635/A45/table1}&key:source=J/A+A/635/A45/table1&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/635/A45/table1
#-order=I
#-out=Cluster
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=GLON
#-out=e_GLON
#-out=GLAT
#-out=e_GLAT
#-out=plx
#-out=e_plx
#-out=pmRA
#-out=e_pmRA
#-out=pmDE
#-out=e_pmDE
#-out=Note
#-out=Simbad
#Simbad=Simbad
#-out=_RA.icrs
#-out=_DE.icrs
#

#RESOURCE=yCat_36350045
#Name: J/A+A/635/A45
#Title: 570 new open clusters in the Galactic disc (Castro-Ginard+, 2020)
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_635_A45_table1:
#Name: J/A+A/635/A45/table1
#Title: Mean parameters for the reported UBC clusters (updated, 07-Apr-2020)
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	Cluster	(A6)	Cluster name (UBCNNN)	[ucd=meta.id.parent]
#Column	RA_ICRS	(F15.11)	Right Ascension mean (ICRS) at Ep=2015.5	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F15.11)	Right Ascension standard deviation	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Declination mean (ICRS) at Ep=2015.5	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F15.11)	Declination standard deviation	[ucd=stat.error;pos.eq.dec]
#Column	GLON	(F14.10)	Galactic longitude mean	[ucd=pos.galactic.lon]
#Column	e_GLON	(F14.10)	Galactic longitude standard deviation	[ucd=stat.error]
#Column	GLAT	(F14.10)	Galactic latitude mean	[ucd=pos.galactic.lat]
#Column	e_GLAT	(F14.10)	Galactic latitude standard deviation	[ucd=stat.error]
#Column	plx	(F10.4)	Parallax mean	[ucd=pos.parallax.trig]
#Column	e_plx	(F10.4)	Parallax standard deviation	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	Proper motion in right ascension mean, pmRA*cosDE	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F9.3)	Proper motion in right ascension standard deviation	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	Proper motion in declination mean	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F9.3)	Proper motion in declination standard deviation	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	Note	(A1)	[ab] Note (1)	[ucd=meta.note]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
_RAJ2000;_DEJ2000;Cluster;RA_ICRS;e_RA_ICRS;DE_ICRS;e_DE_ICRS;GLON;e_GLON;GLAT;e_GLAT;plx;e_plx;pmRA;e_pmRA;pmDE;e_pmDE;Note;Simbad;_RA.icrs;_DE.icrs
327.7361667253892; 51.3831015693986;UBC160;327.73614959589;  0.14257074483; 51.38308755912;  0.06061170960; 96.6657266577;  0.0869682949; -2.0423642886;  0.0635207324;    0.4998;    0.0279;   -2.483;    0.093;   -3.254;    0.127; ;Simbad;327.73616672287;+51.38310156867
319.0819986346000; 57.4471635477235;UBC161;319.08197364515;  0.22159598772; 57.44714448703;  0.08800689835; 97.0621396677;  0.0994015463;  5.8178386856;  0.1104418548;    0.7024;    0.0275;   -3.123;    0.143;   -4.427;    0.124;a;Simbad;319.08199863328;+57.44716354864
327.7439284316158; 52.9918731340668;UBC162;327.74389919041;  0.16687246470; 52.99185369879;  0.07913661149; 97.6846362406;  0.0965980690; -0.7970758664;  0.0837817822;    0.4268;    0.0264;   -4.088;    0.100;   -4.514;    0.085; ;Simbad;327.74392843017;+52.99187313522
330.8938971747974; 55.6603148140867;UBC163;330.89388210797;  0.14125116857; 55.66030094159;  0.09837611998;100.7712862661;  0.0814429781;  0.1844648793;  0.0969256356;    0.6059;    0.0201;   -1.974;    0.104;   -3.222;    0.089; ;Simbad;330.89389717210;+55.66031481495
333.9710681285643; 53.9950214577688;UBC164;333.97104368048;  0.19872352374; 53.99500733555;  0.11010169692;101.2575697461;  0.1281188363; -2.1979826265;  0.0968424058;    0.2626;    0.0374;   -3.338;    0.093;   -3.280;    0.086; ;Simbad;333.97106812495;+53.99502145721
343.7295327432018; 43.3110164911657;UBC165;343.72952973729;  0.38199477923; 43.31099954880;  0.22164227499;101.4558452909;  0.3129517527;-14.6480834680;  0.1864439548;    1.6472;    0.0426;   -0.508;    0.215;   -3.935;    0.172; ;Simbad;343.72953274495;+43.31101649054
334.2640018367328; 54.2328783852501;UBC166;334.26397509700;  0.12113749478; 54.23286554609;  0.07779195428;101.5328799619;  0.0824096605; -2.0963130918;  0.0654421237;    0.3105;    0.0175;   -3.630;    0.114;   -2.982;    0.106; ;Simbad;334.26400183941;+54.23287838449
324.7809818671618; 62.3727049937878;UBC167;324.78096261966;  0.20089715412; 62.37269202115;  0.13200049599;102.5726194171;  0.1073903233;  7.3692091011;  0.1215209874;    1.0622;    0.0385;   -2.073;    0.141;   -3.013;    0.111; ;Simbad;324.78098186331;+62.37270499437
332.4717148954982; 57.5455064530993;UBC168;332.47172931342;  0.25527323864; 57.54551346254;  0.10746847217;102.5798043569;  0.1416615941;  1.2032800746;  0.1011652861;    1.0693;    0.0186;    1.797;    0.105;    1.628;    0.081; ;Simbad;332.47171489864;+57.54550645440
342.6523557100140; 49.4857675099030;UBC169;342.65232898077;  0.16070579709; 49.48575297004;  0.06881967749;103.6179142451;  0.1150460395; -8.8007708632;  0.0519877541;    0.7002;    0.0309;   -4.033;    0.129;   -3.377;    0.126; ;Simbad;342.65235571052;+49.48576750878
337.7919526353642; 58.0727961974859;UBC170;337.79191523337;  0.20224146652; 58.07278476194;  0.11303602294;105.2434318535;  0.1169606389;  0.1019896514;  0.1026825929;    0.7025;    0.0263;   -4.594;    0.099;   -2.656;    0.091;a;Simbad;337.79195263925;+58.07279619729
346.4760799759701; 49.3761381174878;UBC171;346.47609744048;  0.22181503157; 49.37612993693;  0.11205599290;105.8488548539;  0.1471611266; -9.9629021343;  0.1113562809;    1.7822;    0.0223;    2.641;    0.129;   -1.900;    0.124;a;Simbad;346.47607997717;+49.37613811908
343.3920405135177; 54.3275670819692;UBC172;343.39202837543;  0.17026746244; 54.32756101544;  0.10114878657;106.2041496557;  0.1102319414; -4.6707538040;  0.0895289795;    0.3727;    0.0233;   -1.644;    0.091;   -1.409;    0.073; ;Simbad;343.39204051353;+54.32756708166
341.6953378570236; 56.4532349114732;UBC173;341.69531107865;  0.20551363387; 56.45322313578;  0.21002568671;106.3006885452;  0.1257899737; -2.3390379782;  0.2029937559;    0.2688;    0.0275;   -3.437;    0.158;   -2.735;    0.098; ;Simbad;341.69533785755;+56.45323491087
341.4058746507315; 57.3661005238811;UBC174;341.40584776841;  0.24711592031; 57.36608856305;  0.12223959153;106.5831162887;  0.1295332203; -1.4565507063;  0.1261990400;    0.2796;    0.0363;   -3.367;    0.145;   -2.778;    0.122; ;Simbad;341.40587465347;+57.36610052306
344.4476046044984; 54.3871966016988;UBC175;344.44761521488;  0.21433854494; 54.38719347587;  0.10388285485;106.7867230583;  0.1246259181; -4.8827553902;  0.1046446789;    0.7215;    0.0311;    1.435;    0.107;   -0.726;    0.104; ;Simbad;344.44760460385;+54.38719659986
345.5197319793185; 57.0664931098060;UBC176;345.51970343746;  0.16913694951; 57.06648368064;  0.10668291322;108.4565486793;  0.0937138178; -2.6995477663;  0.1051949493;    0.2583;    0.0406;   -3.604;    0.121;   -2.190;    0.085; ;Simbad;345.51973197745;+57.06649310795
339.6107907340395; 67.0357400719245;UBC177;339.61076934734;  0.33946741493; 67.03573587831;  0.12798131776;110.4738707863;  0.1289641907;  7.4383217136;  0.1325871400;    0.8544;    0.0303;   -1.938;    0.178;   -0.974;    0.131; ;Simbad;339.61079073464;+67.03574007243
346.2279892341019; 63.3566452156193;UBC178;346.22797744373;  0.34370064980; 63.35663745270;  0.11040795933;111.3208914391;  0.1368218114;  2.9124345671;  0.1313766932;    1.1478;    0.0261;   -1.228;    0.186;   -1.803;    0.126; ;Simbad;346.22798923615;+63.35664521615
350.9759319955583; 59.5179171960340;UBC179;350.97590767824;  0.24500835449; 59.51790423201;  0.10716907331;112.0297229198;  0.1244015705; -1.4879845253;  0.1070273159;    0.8097;    0.0255;   -2.865;    0.079;   -3.011;    0.086; ;Simbad;350.97593199886;+59.51791719482
357.3523476939845; 59.0107821883634;UBC180;357.35232105169;  0.22337844401; 59.01077798184;  0.08459422717;115.0094526683;  0.1134662680; -2.9033482278;  0.0868232409;    0.4578;    0.0341;   -3.186;    0.104;   -0.977;    0.096; ;Simbad;357.35234769546;+59.01078219026
 12.1316808332721; 63.5643286653418;UBC181; 12.13165574614; 64.55781820037; 63.56432288729;  0.09195908415;117.4708469395;  0.1060029259;  1.2173783312;  0.0930945017;    0.8576;    0.0237;   -2.594;    0.091;   -1.342;    0.098; ;Simbad; 12.13168082989;+63.56432866713
  4.1499634995756; 52.3126556874332;UBC182;  4.14994282228;  0.17543135105; 52.31264810966;  0.11184685485;117.5346595181;  0.1150289793;-10.1934859098;  0.1058003418;    0.6333;    0.0293;   -2.936;    0.126;   -1.760;    0.069; ;Simbad;  4.14996350127;+52.31265568817
  5.0008284990068; 55.6994754112677;UBC183;  5.00083361036;  0.19826562094; 55.69946464307;  0.08582418890;118.4804614413;  0.1143275343; -6.9001882496;  0.0835041100;    0.9318;    0.0265;    0.669;    0.082;   -2.501;    0.061; ;Simbad;  5.00082850160;+55.69947540925
  5.7523819060365; 59.4410796559021;UBC184;  5.75235365535;  0.13458899670; 59.44107155716;  0.06597939269;119.3196113452;  0.0689114780; -3.2310707700;  0.0655607962;    0.5637;    0.0359;   -3.336;    0.101;   -1.881;    0.079; ;Simbad;  5.75238190721;+59.44107965633
  7.7842904885513; 63.3965432149559;UBC185;  7.78426706732;  0.13375346137; 63.39654147121;  0.04361209895;120.6614056693;  0.0605465371;  0.6143848459;  0.0427173912;    0.2221;    0.0310;   -2.436;    0.139;   -0.405;    0.077; ;Simbad;  7.78429048578;+63.39654321522
 23.8734126453852; 60.6966682619411;UBC186; 23.87340110369;  0.63194061378; 60.69666627708;  0.22533223374;128.2990279081;  0.3016804519; -1.7136898589;  0.2355803637;    0.3418;    0.0428;   -1.312;    0.137;   -0.461;    0.105; ;Simbad; 23.87341264331;+60.69666825994
 37.8327596046041; 72.3658188562349;UBC187; 37.83273621060;  0.50647158892; 72.36581136026;  0.15980200003;130.4169994420;  0.1463589211; 10.9621530667;  0.1687844653;    1.0706;    0.0309;   -1.646;    0.155;   -1.741;    0.177; ;Simbad; 37.83275960336;+72.36581885689
 27.4463074931339; 53.9237765533524;UBC188; 27.44630120510;  0.19257555380; 53.92376981085;  0.14642574267;131.5443647167;  0.1233525481; -7.9692648513;  0.1392308056;    0.3329;    0.0313;   -0.860;    0.242;   -1.566;    0.170; ;Simbad; 27.44630749610;+53.92377655455
 35.9061242682417; 63.7951917336395;UBC189; 35.90615529375;  0.40303283823; 63.79517459323;  0.13523681328;132.8977791619;  0.1690363104;  2.7220841517;  0.1463901162;    0.9551;    0.0263;    3.182;    0.099;   -3.981;    0.105; ;Simbad; 35.90612426595;+63.79519173475
 37.4752229968843; 59.7875846041268;UBC190; 37.47522228672;  0.22374639007; 59.78758252024;  0.11270476599;135.0319003250;  0.1141163418; -0.7505984498;  0.1113184944;    0.3133;    0.0278;   -0.083;    0.121;   -0.484;    0.115; ;Simbad; 37.47522299715;+59.78758460397
 37.4909748862196; 57.9762751263990;UBC191; 37.49097176019;  0.21397406592; 57.97627101890;  0.14935843718;135.7116397599;  0.1135581447; -2.4296702685;  0.1493798403;    0.3871;    0.0282;   -0.385;    0.133;   -0.954;    0.101; ;Simbad; 37.49097489021;+57.97627512459
 37.1170763525560; 57.1420642028828;UBC192; 37.11707283706;  0.24415487117; 57.14205915677;  0.14772548984;135.8325884740;  0.0848684347; -3.2791366947;  0.1794166516;    0.3946;    0.0261;   -0.443;    0.138;   -1.172;    0.108; ;Simbad; 37.11707634884;+57.14206420263
 30.2856236316063; 43.7753667407568;UBC193; 30.28560683413;  0.19348596762; 43.77535292423;  0.13224229893;136.0233887901;  0.1499142756;-17.3171724725;  0.1284840203;    1.1946;    0.0607;   -2.817;    0.157;   -3.209;    0.151; ;Simbad; 30.28562363333;+43.77536673911
 37.6894594544891; 48.3046871254097;UBC194; 37.68946264561;  0.20453363538; 48.30467470388;  0.09645502071;139.4843359226;  0.1359954090;-11.3489984723;  0.1001920918;    0.7120;    0.0591;    0.493;    0.156;   -2.885;    0.149; ;Simbad; 37.68945945266;+48.30468712570
 67.7002354593486; 46.2982924734880;UBC195; 67.70023734134;  0.20567180641; 46.29827418349;  0.11561075324;157.3354964423;  0.1226317079; -1.4001624238;  0.1361648249;    0.8641;    0.0442;    0.302;    0.151;   -4.248;    0.132;a;Simbad; 67.70023545854;+46.29829247362
 90.6679866041878; 49.8928799591329;UBC196; 90.66799243877;  0.15394852828; 49.89286870441;  0.10446797792;163.2230925981;  0.1052930455; 13.1603060441;  0.1011529112;    0.7538;    0.0445;    0.873;    0.134;   -2.614;    0.155; ;Simbad; 90.66798660113;+49.89287995727
 83.3631752283187; 39.8557117532034;UBC197; 83.36317602475;  0.09357432491; 39.85570616459;  0.08856346871;169.4124992604;  0.0800485505;  3.6810319466;  0.0813651224;    0.3110;    0.0351;    0.142;    0.122;   -1.298;    0.107; ;Simbad; 83.36317522753;+39.85571175369
 82.1258689149930; 35.7178975094683;UBC198; 82.12586901045;  0.11889613798; 35.71788917391;  0.14995306920;172.3397380743;  0.1329158729;  0.5953197355;  0.1189351017;    0.5204;    0.0327;    0.018;    0.078;   -1.936;    0.084; ;Simbad; 82.12586891358;+35.71789751121
 67.4506799068970; 25.4108352102724;UBC199; 67.45069427854;  0.17753128418; 25.41082762819;  0.15856133247;172.8040644713;  0.1985892730;-15.6706406292;  0.1195662975;    0.8122;    0.0657;    3.015;    0.203;   -1.761;    0.162; ;Simbad; 67.45067990896;+25.41083520864
 76.9102291162724; 17.5914017275875;UBC200; 76.91023078296;  0.13574601722; 17.59139107995;  0.11533590117;184.7534873444;  0.1427799478;-13.4980845896;  0.1037789839;    0.3677;    0.0576;    0.369;    0.146;   -2.473;    0.141; ;Simbad; 76.91022911575;+17.59140172794
 93.3439504512671; 15.9364939657953;UBC201; 93.34394844976;  0.09847194724; 15.93648971621;  0.07343602914;194.4568756208;  0.0814802532; -0.9324295084;  0.0878652245;    0.5485;    0.0393;   -0.447;    0.101;   -0.987;    0.094; ;Simbad; 93.34395045194;+15.93649396772
 78.8013066441121;  6.3300922938699;UBC202; 78.80130461242;  0.14552479973;  6.33008354929;  0.18379748332;195.6200323662;  0.2074642166;-18.0789282305;  0.1257165940;    1.2112;    0.0576;   -0.469;    0.208;   -2.031;    0.154; ;Simbad; 78.80130664266; +6.33009229292
 97.7889700131580; 15.0631172527042;UBC203; 97.78896942906;  0.07862914620; 15.06311253382;  0.08286806802;197.2406538016;  0.0742163476;  2.4384677134;  0.0844607032;    0.2590;    0.0389;   -0.131;    0.115;   -1.096;    0.123; ;Simbad; 97.78897001338;+15.06311725295
102.3792222043251; 12.0577019041979;UBC204;102.37922260497;  0.07723847265; 12.05770020781;  0.06518499446;201.9563010003;  0.0730509119;  5.0461584796;  0.0682599202;    0.2049;    0.0300;    0.091;    0.092;   -0.394;    0.099; ;Simbad;102.37922220619;+12.05770190429
 84.7664667449305; -2.5734433076501;UBC205; 84.76647371404;  0.15484763208; -2.57344555515;  0.15541517974;206.8304929866;  0.1247007396;-17.2528621595;  0.1841249314;    2.4822;    0.0893;    1.617;    0.492;   -0.522;    0.421; ;Simbad; 84.76646674442; -2.57344330956
 93.3436158894940;  1.4321188866257;UBC206; 93.34361427010;  0.09898875605;  1.43211207524;  0.08361599689;207.2782960081;  0.1036470292; -7.7985844967;  0.0789883892;    0.5291;    0.0414;   -0.376;    0.102;   -1.582;    0.113; ;Simbad; 93.34361588948; +1.43211888661
 83.8656062601297; -4.5052517860599;UBC207; 83.86561088567;  0.12093299032; -4.50524914245;  0.24946722615;208.1992859602;  0.2664026452;-18.9402348184;  0.1152485423;    2.5387;    0.0658;    1.071;    0.202;    0.614;    0.377; ;Simbad; 83.86560626219; -4.50525178640
 83.7972240496096; -5.9303810228523;UBC208; 83.79722932632;  0.10565127834; -5.93037862035;  0.17309802369;209.5126307941;  0.1560031206;-19.6468228822;  0.1393843814;    2.5823;    0.0525;    1.219;    0.194;    0.558;    0.234; ;Simbad; 83.79722405068; -5.93038102323
107.5016549553932;  4.6483500988100;UBC209;107.50165798787;  0.07686063475;  4.64834574589;  0.07744829820;210.8944605000;  0.0822122130;  6.2429786600;  0.0720303636;    0.8104;    0.0338;    0.702;    0.092;   -1.011;    0.090;a;Simbad;107.50165495453; +4.64835009884
 97.6818703585806; -1.4293627144619;UBC210; 97.68187043180;  0.06833439017; -1.42935664363;  0.08832803958;211.8422880401;  0.0851831083; -5.2593834741;  0.0726190475;    0.4035;    0.0305;    0.017;    0.126;    1.410;    0.110; ;Simbad; 97.68187035720; -1.42936271313
 95.2597646884847; -3.4412152791129;UBC211; 95.25975826162;  0.11421911398; -3.44120828689;  0.12564066294;212.5396037005;  0.1404848579; -8.3291678699;  0.0972718718;    0.6698;    0.0368;   -1.490;    0.132;    1.624;    0.122;a;Simbad; 95.25976468888; -3.44121527875
100.9453951418991; -0.8777535356370;UBC212;100.94539254104;  0.08338357788; -0.87775072841;  0.07653248670;212.8404879733;  0.0777019767; -2.1036938911;  0.0823331647;    0.3404;    0.0332;   -0.604;    0.109;    0.652;    0.136; ;Simbad;100.94539514183; -0.87775353694
102.8513936966913; -1.8036096535389;UBC213;102.85138977669;  0.07285098255; -1.80359675409;  0.08430849454;214.5335247596;  0.0877457087; -0.8295009485;  0.0686449257;    0.3938;    0.0475;   -0.910;    0.121;    2.996;    0.103;a;Simbad;102.85139369682; -1.80360965527
105.7062502982826; -2.1110943375289;UBC214;105.70624753224;  0.08751342761; -2.11109680892;  0.08153292900;216.1098328144;  0.0842704665;  1.5686129213;  0.0848514464;    0.3316;    0.0397;   -0.642;    0.099;   -0.574;    0.114; ;Simbad;105.70625029884; -2.11109433821
100.4674020837475; -5.2453325320618;UBC215;100.46740152167;  0.10701626936; -5.24534587067;  0.10215766229;216.5213048162;  0.1046942999; -4.5125041186;  0.1044042715;    0.6814;    0.0283;   -0.130;    0.088;   -3.098;    0.125; ;Simbad;100.46740208286; -5.24533253301
100.4149503077070; -5.7888330176140;UBC216;100.41494993986;  0.12750880924; -5.78883687539;  0.11026157997;216.9841208597;  0.1215642827; -4.8046063953;  0.1165185124;    0.8216;    0.0397;   -0.085;    0.102;   -0.896;    0.111; ;Simbad;100.41495030649; -5.78883301696
108.2045736942404; -4.6861204654276;UBC217;108.20456241905;  0.05582821139; -4.68611125584;  0.05846656962;219.5449278601;  0.0565698530;  2.6007657275;  0.0576265111;    0.3789;    0.0205;   -2.610;    0.073;    2.139;    0.071; ;Simbad;108.20457369339; -4.68612046434
106.5385876540719; -9.1796314365283;UBC218;106.53858245527;  0.23362408952; -9.17962766486;  0.13098107202;222.7714307681;  0.1496699150; -0.9377406163;  0.2189729077;    0.3479;    0.0360;   -1.192;    0.122;    0.876;    0.110; ;Simbad;106.53858765502; -9.17963143583
105.4524976920602;-13.5416365199890;UBC219;105.45249318810;  0.07581369178;-13.54164264679;  0.09926356939;226.1685084188;  0.1023918726; -3.8775785463;  0.0696283809;    0.4193;    0.0353;   -1.017;    0.087;   -1.423;    0.113; ;Simbad;105.45249769017;-13.54163652153
110.6425191097061;-17.1766631138766;UBC220;110.64251321964;  0.06328120389;-17.17665688374;  0.05662226501;231.7090535709;  0.0523334742; -1.1180267795;  0.0642098593;    0.3346;    0.0275;   -1.307;    0.082;    1.447;    0.073; ;Simbad;110.64251910771;-17.17666311284
114.2950853567448;-15.6743577766653;UBC221;114.29507989661;  0.05356242305;-15.67434565222;  0.03795642130;232.0702265407;  0.0478320082;  2.6766803084;  0.0426279161;    0.4242;    0.0286;   -1.221;    0.101;    2.816;    0.091; ;Simbad;114.29508535832;-15.67435777675
109.9246348253586;-20.8557924538802;UBC222;109.92462247743;  0.07319211003;-20.85578027346;  0.08019262700;234.6431420079;  0.0774025512; -3.4423247079;  0.0716884798;    0.4483;    0.0236;   -2.680;    0.070;    2.829;    0.083; ;Simbad;109.92463482474;-20.85579245279
112.1164617640525;-20.1119589079906;UBC223;112.11645136036;  0.08290800709;-20.11194793313;  0.08097723709;234.9561882206;  0.0857239653; -1.2810578417;  0.0726189604;    0.2662;    0.0380;   -2.269;    0.078;    2.549;    0.100;a;Simbad;112.11646176618;-20.11195890920
111.4202857633863;-20.8897148111460;UBC224;111.42027518232;  0.18332540002;-20.88970145531;  0.16569560171;235.3305157202;  0.1409551822; -2.2245304163;  0.1922193652;    0.3244;    0.0317;   -2.296;    0.097;    3.102;    0.122; ;Simbad;111.42028576466;-20.88971480940
106.6261336586800;-23.5538301306064;UBC225;106.62612198694;  0.09114873408;-23.55381109144;  0.09641064431;235.6574471854;  0.0771804310; -7.3898861723;  0.1020619923;    0.3168;    0.0282;   -2.485;    0.056;    4.422;    0.096; ;Simbad;106.62613365770;-23.55383013177
118.7525486698482;-17.7253383344367;UBC226;118.75252918804;  0.07447347243;-17.72533374472;  0.09849900227;235.9866124136;  0.0940574129;  5.3546423841;  0.0772270631;    0.6291;    0.0414;   -4.310;    0.095;    1.066;    0.090; ;Simbad;118.75254867093;-17.72533833431
119.8139386228063;-19.1264770709583;UBC227;119.81393214714;  0.07397770872;-19.12647487082;  0.05961819370;237.7138972392;  0.0552547001;  5.4972932030;  0.0735826699;    0.3095;    0.0286;   -1.421;    0.099;    0.511;    0.084;a;Simbad;119.81393862124;-19.12647707263
118.3799497089231;-22.3984800674109;UBC228;118.37993921229;  0.07609314041;-22.39847096547;  0.07295524062;239.8311249628;  0.0746566990;  2.6610692749;  0.0686268868;    0.3099;    0.0307;   -2.254;    0.070;    2.114;    0.075; ;Simbad;118.37994971030;-22.39848006768
119.2780103272960;-22.8056926979579;UBC229;119.27799637595;  0.10166262268;-22.80568043143;  0.08153935790;240.6086148317;  0.0768400683;  3.1613673578;  0.0977007629;    0.3737;    0.0325;   -2.987;    0.076;    2.849;    0.072; ;Simbad;119.27801032738;-22.80569269905
114.5123587370481;-25.3843013977034;UBC230;114.51234608897;  0.09374576447;-25.38428757687;  0.08961410004;240.6414708147;  0.0951083801; -1.8950609655;  0.0785417477;    0.4841;    0.0269;   -2.654;    0.077;    3.210;    0.088; ;Simbad;114.51235873938;-25.38430139754
115.5583085594301;-26.2943350291610;UBC231;115.55829770106;  0.09780038378;-26.29432545791;  0.09871319137;241.8976505725;  0.0945450520; -1.5238736175;  0.0922174889;    0.3118;    0.0206;   -2.261;    0.100;    2.223;    0.086; ;Simbad;115.55830856115;-26.29433502976
120.0890818756676;-24.2698868275359;UBC232;120.08906906224;  0.07634687716;-24.26988222490;  0.07219699630;242.2480580321;  0.0764736822;  3.0318732495;  0.0650016015;    0.2963;    0.0178;   -2.713;    0.084;    1.069;    0.076; ;Simbad;120.08908187440;-24.26988682735
112.7914682582774;-28.3701190029860;UBC233;112.79146414795;  0.11078487255;-28.37011593312;  0.10790285083;242.5186446299;  0.1067289452; -4.6805446646;  0.0991505052;    0.3937;    0.0286;   -0.840;    0.062;    0.713;    0.089; ;Simbad;112.79146825695;-28.37011900398
118.6058252011535;-27.5258059754185;UBC234;118.60580455708;  0.06214009874;-27.52579009653;  0.06248211626;244.3343694962;  0.0618305699;  0.1977833437;  0.0558318330;    0.3289;    0.0281;   -4.252;    0.077;    3.688;    0.078;a;Simbad;118.60582520311;-27.52580597686
117.3144455791477;-29.3604700090640;UBC235;117.31442451950;  0.08802744189;-29.36045808268;  0.07789101392;245.3305067193;  0.0665495291; -1.7161459939;  0.0867510998;    0.5613;    0.0242;   -4.263;    0.092;    2.770;    0.073; ;Simbad;117.31444557940;-29.36047001070
117.6608033890071;-29.9459599017435;UBC236;117.66078982385;  0.09042869184;-29.94594515091;  0.07962377030;245.9880423310;  0.0723216390; -1.7540801514;  0.0851901917;    0.2792;    0.0279;   -2.730;    0.067;    3.426;    0.083; ;Simbad;117.66080338778;-29.94595990128
118.5735278663065;-29.7092717471568;UBC237;118.57351584021;  0.10688494359;-29.70926271410;  0.08868470032;246.1903867295;  0.1064171137; -0.9528431953;  0.0718447986;    0.5411;    0.0235;   -2.426;    0.076;    2.098;    0.076; ;Simbad;118.57352786828;-29.70927174732
117.0838026832274;-33.6446067404332;UBC238;117.08379173949;  0.17748202990;-33.64459325974;  0.18582835784;248.9352926378;  0.1370311678; -4.0471227424;  0.1941500694;    0.2403;    0.0250;   -2.116;    0.105;    3.131;    0.110; ;Simbad;117.08380268524;-33.64460673927
123.7602557613258;-30.1467655389796;UBC239;123.76023768753;  0.08125676694;-30.14675714315;  0.07046168594;248.9646503360;  0.0788865640;  2.6110434632;  0.0607630676;    0.4718;    0.0269;   -3.630;    0.090;    1.950;    0.084; ;Simbad;123.76025576189;-30.14676553994
121.3209864846387;-33.0380365647558;UBC240;121.32097669028;  0.10349182420;-33.03802673517;  0.09317093478;250.2552306073;  0.0878271822; -0.7070405605;  0.0921745399;    0.3657;    0.0289;   -1.907;    0.075;    2.283;    0.110; ;Simbad;121.32098648702;-33.03803656559
127.0737247978932;-31.0007824052284;UBC241;127.07370963834;  0.06774650057;-31.00076834328;  0.05485983918;251.2910096878;  0.0462718637;  4.4755364100;  0.0652235861;    0.1779;    0.0284;   -3.018;    0.088;    3.266;    0.085; ;Simbad;127.07372479777;-31.00078240503
127.4791948127835;-41.3491021860177;UBC242;127.47918454068;  0.15904183213;-41.34909754463;  0.12860646270;259.8821688167;  0.1434747042; -1.3130070929;  0.1010137179;    0.7200;    0.0295;   -1.791;    0.086;    1.078;    0.085;a;Simbad;127.47919481023;-41.34910218653
133.8540423336276;-40.7599711703365;UBC243;133.85401619169;  0.12917992847;-40.75995794367;  0.08382614662;262.3832194933;  0.0955222128;  2.8335640220;  0.0866078923;    0.4615;    0.0343;   -4.599;    0.117;    3.072;    0.101; ;Simbad;133.85404233453;-40.75997116820
129.8330887539122;-44.0482407555720;UBC244;129.83306015622;  0.10382952717;-44.04822237516;  0.10615480035;263.0806405955;  0.1060358051; -1.5404418900;  0.0748780977;    0.4119;    0.0262;   -4.774;    0.140;    4.269;    0.089; ;Simbad;129.83308875161;-44.04824075727
